Id,estVol
ID000BC2RH0,0.18666
ID000BQNJ93,0.585383
ID000BRQND4,0.330904
ID000BYXLD5,0.558689
ID000BMWCH8,0.1509
ID000BFBVD8,0.266137
ID000HPT4W0,0.5144989999999999
ID000C05KX9,0.540068
ID000HJW9B2,0.33913699999999997
ID000BX44D7,0.350016
ID000C06HM7,0.15656
ID000BFFJQ7,0.237123
ID000DK8D49,0.44899300000000003
ID000BFSX28,0.264606
ID000BMNQ96,0.266032
ID000BFVCR3,0.27144
ID000GTTHW4,0.409519
ID000BQ5Y54,0.38064699999999996
ID000BMJ2J3,0.48455699999999996
ID000FVBS82,0.656615
ID000BC2VQ1,0.20464200000000002
ID000C86VD9,0.398198
ID000BWG7D9,0.16251400000000002
ID000BKV6F8,0.16714400000000001
ID000C4BVH8,0.294976
ID000BFRHR7,0.285115
ID000BS25H3,0.161826
ID000C47Q48,0.26202600000000004
ID000BWVNP4,0.322419
ID000BK2NY2,0.24231
IDZQ0008744,0.191175
ID000C3JQZ3,0.335586
ID000BYVKH5,0.22605999999999998
ID000C02WX6,0.43016400000000005
ID000BG7LC4,0.33035
ID000C3KZT8,0.153585
ID000BCJCF7,0.403039
ID000CFBTL3,0.42440200000000006
ID000C0SX66,0.1779
ID000BPQTH1,0.256123
ID000BF7PM6,0.332402
ID000BWYGF7,0.26600100000000004
ID000FGT5D0,0.349287
ID000HWGMB2,0.24920100000000003
ID000H2VBN2,0.21135199999999998
ID000BNYT78,0.394656
ID000C68PZ0,0.456012
ID0035MC2C8,0.761197
ID000BH9JP1,0.505473
ID000P5TJP0,0.283733
ID000L9VSZ2,0.23871399999999998
ID000DLRM82,0.149978
ID000K26M61,0.296131
ID000C7VPF4,0.26424200000000003
ID000CM87F7,0.20158900000000002
ID000BD8B23,0.217008
ID000BDLR78,0.167874
ID000FGT7P3,0.189466
ID000NP0FG7,0.178703
ID000DCN1L7,0.198176
ID000BC8T71,0.315762
ID000DRG2G6,0.207869
ID000BH7F71,0.149303
ID000BNY8T0,0.159084
ID000BHRND5,0.262486
ID000G39QV4,0.33208499999999996
ID000ID228,0.33010700000000004
ID000BTMDZ2,0.5423279999999999
ID000CF2CX7,0.287175
ID000CGHDR4,0.23045500000000002
ID000BTHL71,0.161941
ID000M8SFK1,0.224596
ID000C3FGY0,0.22381900000000002
ID000BK8P99,0.187654
ID000C3S302,0.244813
ID000BGSFC4,0.282093
ID000JSX153,0.20496799999999998
ID000JS7B78,0.194024
ID000KGG2G2,0.385305
ID000BNWJ09,0.28994899999999996
ID000BC8421,0.21156799999999998
ID000BW3G98,0.38715
ID001LV33G8,0.146868
ID000C3VR96,0.320873
ID000BZ5K45,0.216768
ID000BXR6C8,0.330648
ID000BT20Q2,0.459267
ID000BRJVY1,0.214225
ID000BCC3X4,0.23042600000000002
ID000BYRX28,0.202017
ID000C2BDZ2,0.317469
ID000DQVD77,0.207952
ID000BJ8YJ2,0.20625300000000002
ID000JJPDL8,0.40866199999999997
ID000K00FR3,0.325408
ID000BJYL38,0.161679
ID000FNX407,0.24218699999999999
ID000BKRMZ6,0.322795
ID000C2XR14,0.478171
ID000DVJ5K2,0.138944
ID000BXCT07,0.14768199999999998
ID000LJRMP9,0.30617
ID000L88KK3,0.36277
ID000P3ZGJ1,0.162601
ID000NR85B2,0.182817
ID000BHLPS0,0.162547
ID000GW8K80,0.159753
ID000BFQ4T5,0.19281900000000002
ID000BT8FB9,0.21448699999999998
ID000BP5SQ6,0.195839
ID000H79SM0,0.24267600000000003
ID000KK6746,0.176958
ID000BYLHP4,0.175476
ID000F257H9,0.28225
ID000M1PSM9,0.351441
ID000J90WF2,0.491679
ID000MM8ZX4,0.12771500000000002
ID000BJ1V87,0.208506
ID000MRQSR6,0.25508000000000003
ID000HX0V09,0.294114
ID000NMBQ78,0.219219
ID000MZBVD2,0.37095500000000003
ID000NTWLN3,0.40741700000000003
ID0036WVLK3,0.337127
ID000NSK7H6,0.155617
ID000FFRVR2,0.275778
ID000KMBJ13,0.20874499999999999
ID000D7H0D6,0.433571
ID000PTG8K1,0.220887
ID000P48N13,0.197607
ID004D7WJX8,0.196275
ID000BMX6S8,0.171344
ID000BRS7L8,0.427407
ID000FK7XP1,0.155273
ID000Q371X8,0.270573
ID000K79NK9,0.21336999999999998
ID000HW0214,0.230143
ID000QCS4T4,0.25309499999999996
ID000FSGGV4,0.210194
ID000D22CS1,0.259894
ID000GM16L5,0.34218200000000004
ID000CV3QR7,0.185548
ID000D14Y85,0.26315500000000003
ID000BJNP59,0.097523
ID000CGY5S1,0.25921
ID000FWY148,0.600812
ID000DSZT47,0.266178
ID000BJNC94,0.11445899999999999
ID000H21RL2,0.385034
ID000FJ81M6,0.272941
ID000JPRBH1,0.231805
ID000P2BT47,0.129878
ID000BWH908,0.19886600000000001
ID000HQ54K7,0.279122
ID000H21MJ6,0.217358
ID000MCTC55,0.175558
ID000BQGTC5,0.273007
ID000G49218,0.46744300000000005
ID000PXW897,0.48061400000000004
ID000PRMW98,0.15171700000000002
ID000MM8G20,0.459081
ID000CB9Z95,0.137552
ID000CP91H0,0.161329
ID000CHHZZ4,0.446636
ID000J1BQN1,0.177198
ID000CHGNC7,0.425158
ID000JL1DX6,0.348064
ID000LQSP75,0.194642
ID000M1HRD0,0.165287
ID000NH2QV2,0.155597
ID000KJS3T7,0.160824
ID000PBYTW1,0.178599
ID000H291V0,0.12761
ID000DPZNK8,0.411578
ID000N864S1,0.25614499999999996
ID000M5SW48,0.18782100000000002
ID000NS3ZY4,0.740326
ID000BYCZP4,0.151233
ID000K48NZ1,0.528745
ID000Q7GD09,0.441144
ID000DWQK10,0.302079
ID000C5R638,0.191797
ID000Q64F54,0.160598
ID000PV28W8,0.175562
ID000P8NYC1,0.370384
ID000PDQPY2,0.281615
ID000J22074,0.236533
ID000CS4KT4,0.731405
ID000N348Z7,0.163415
ID000QX1ZQ1,0.580832
ID000P78VN4,0.471067
ID000QS9JB6,0.496965
ID000QCBJ82,0.2745
ID000BL0B69,0.289096
ID000LLFM04,0.15346400000000002
ID000DGFHZ7,0.544166
ID000M3SN89,0.158642
ID000LYJ9N6,0.378617
ID000Q35197,0.205789
ID000R890C9,0.364252
ID000LB1XY0,0.15444000000000002
ID000RJ9473,0.269524
ID000Q4MJ79,0.35239000000000004
ID004793ML9,0.282993
ID000PT2XP6,0.321538
ID000RPGKS2,0.63142
ID000PRGH16,0.139266
ID000DW1KC5,0.271031
ID000RS7625,0.20991500000000002
ID000JLH3S7,0.5781350000000001
ID000BZ7DN8,0.248191
ID000LHT3W5,0.128684
ID006RX1930,0.29930999999999996
ID000R1ZWH0,0.679465
ID000RN5B18,0.20858400000000002
ID000BRRQX4,0.534593
ID000TK4ZS1,0.401562
ID000LQ8WR0,0.286936
ID000RJM478,0.16569
ID000NQCXG3,0.243837
ID000PMLJW3,0.222367
ID000PSFLD3,0.173034
ID000QSPGV2,0.529771
ID000GQYB75,0.158021
ID000RCT243,0.451374
ID000RH8NJ3,0.324768
ID000PMGKH3,0.288587
ID000LZWVL1,0.18016
ID000LYV8C6,0.198697
ID000C0FNW3,0.163721
ID000L4LX29,0.157789
ID000BPP7Q0,0.43850200000000006
ID000MZHB95,0.150403
ID000N06TW8,0.298716
ID000N7W9F7,0.16400499999999998
ID000NBKGB9,0.47410699999999995
ID000Q25DG5,0.154647
ID000ND3RZ4,0.149334
ID000ND1T73,0.26045999999999997
ID000NJ30V4,0.15670699999999999
ID000NK3RZ8,0.300286
ID000R71CK4,0.765224
ID000TH63H9,0.24603200000000003
ID000KKZZW1,0.41945299999999996
ID000PWR8N9,0.258388
ID000Q5B809,0.344469
ID000QH2MN7,0.447825
ID000GPGKW9,0.423641
ID000NLS587,0.489
ID000TXWWC6,0.54119
ID000H7K4W9,0.24345999999999998
ID000L190Y6,0.44821400000000006
ID000BM0T68,0.245629
ID000QD8QV2,0.362622
IDZQ000Z4G8,0.32858200000000004
ID000TW18K6,0.151456
ID000KXS7T7,0.173396
ID000BS5786,0.209939
ID000M9L2F1,0.782406
ID000NBPGX0,0.206481
ID000RGV9C7,0.155801
ID000KZPN01,0.354109
ID000PRGKR1,0.201962
ID000RH0CY8,0.48276800000000003
ID000RN5FY3,0.142502
ID000RR7Q41,0.32161
ID000DP6912,0.474893
ID000QW3NQ8,0.16459200000000002
ID000W90780,0.147904
ID000LHTBB0,0.285927
ID000BZC3M5,0.12289800000000001
ID000C0GYX7,0.5909310000000001
ID000BG5LG2,0.233379
ID000LL94K9,0.542787
ID000CT1787,0.43553000000000003
ID000GL7203,0.15282
ID000JZMJG8,0.148891
ID000P0LC10,0.308705
ID000Q9R6P1,0.238646
ID000PD1500,0.497775
ID000KB54C5,0.474446
ID000BKKHK0,0.218427
ID000K3ZRN7,0.389218
ID000PNZC88,0.235709
ID000Q5V8Q9,0.223342
ID000Q5Z331,0.284323
ID000BYHWR4,0.156673
ID000R52ZY1,0.5034569999999999
ID000BZRG40,0.37723
ID000QRCSC3,0.500376
ID000RHNLC7,0.25488299999999997
ID000R6L2T7,0.339525
ID001XZ8PT8,0.163892
ID000SQCNL4,0.354105
ID000TBXKQ4,0.1787
ID000TC5BZ3,0.158216
ID000TG6MM3,0.340044
ID000QMG317,0.194221
ID000TGFWC2,0.253657
ID00388PVB9,0.486451
ID000TKLYQ7,0.556451
ID000Q69KD9,0.17919100000000002
ID000TXC9W7,0.352619
ID000CPF496,0.6438189999999999
ID000DP6FG2,0.158403
ID000DS2KQ8,0.156737
ID002654XX4,0.633626
ID000F11M64,0.139699
ID000HCXPD8,0.21614299999999997
ID000KZ1KL0,0.150168
ID000Q8TRT1,0.321862
ID000P559K3,0.261142
ID000QWK3M7,0.178646
ID000QN53J8,0.322087
ID000QP1XZ3,0.306023
ID000QD10G3,0.590298
ID000C0NNT8,0.30649699999999996
ID000R1RLS1,0.260187
IDZQ000SV67,0.3259
ID000PY2FW6,0.350909
ID0019JZZK8,0.15931199999999998
ID0019PWBG5,0.34371999999999997
ID000BG5MZ9,0.17647000000000002
ID001BD77G6,0.24939099999999997
ID005P8LG13,0.567511
ID000M0RRD1,0.587013
IDZQ000NJJ5,0.163355
ID000R3Z9V1,0.154029
ID000QW3970,0.343869
ID00164VN34,0.23556999999999997
ID000HBBYC6,0.262142
ID00188LH19,0.162524
ID000V19XT9,0.20903200000000002
ID000QC1CK4,0.17955
ID000NNQWY7,0.419764
ID000HWDXK1,0.166366
ID001DNRH96,0.155995
ID0019WTL18,0.157376
ID000VMZLD7,0.161707
ID000PWM0Z8,0.397425
ID000CRJ0W0,0.154384
ID000QRZ8V1,0.15764
ID000R0JD46,0.158129
ID000BYJCQ7,0.31606999999999996
ID001HSBMH8,0.27299
ID001K1B786,0.45509799999999995
ID001M8GBP6,0.20551799999999998
ID001M8F320,0.47408900000000004
ID004D1W5C4,0.211604
ID000R33VS1,0.29887600000000003
ID001P3WPK0,0.27568200000000004
ID001DQJ9Q7,0.305991
ID001PLPTD8,0.27920700000000004
ID0018R1M81,0.22454200000000002
ID001BVQWR8,0.47538800000000003
ID001RWVJH3,0.579518
ID001V6XNV8,0.246669
ID001RWPMH3,0.548679
ID0026Y52H6,0.202819
ID0027VFZ78,0.22181700000000001
ID002B6S0R9,0.15021600000000002
ID002GJZV45,0.375417
ID00445MWX4,0.394351
ID001NY2H98,0.5119670000000001
ID001P3WSM2,0.254938
ID001QG0CX0,0.466099
ID000BG89S3,0.157227
ID001V9MH38,0.271431
ID001QV8C14,0.325812
ID001S0Q196,0.48724300000000004
ID000DQ3HP9,0.161455
ID000BNSVM3,0.21570100000000003
ID000BXVPP7,0.28263499999999997
ID001BW8WN0,0.45382799999999995
ID0024L46G9,0.160741
ID0024QWWH9,0.261533
ID00259HPP9,0.159435
ID002B4H7B8,0.150321
ID002B8C0G4,0.15976300000000002
ID002G0BWR5,0.24234
ID000QJDTS1,0.43704799999999994
ID002N09X34,0.38190999999999997
ID002MXTY11,0.673714
ID002PR0T22,0.365377
ID002Q8TX41,0.1595
ID002QRCCW2,0.29907100000000003
ID0019WSL28,0.23235100000000003
ID003291W18,0.156978
ID00351D3S4,0.43845100000000004
ID00366LLR4,0.150046
ID003CDTG22,0.541317
ID001J26M98,0.293917
ID003ML9TG2,0.145559
ID003NXK949,0.160821
ID0035GJD58,0.543854
ID000C4CK36,0.14920899999999998
ID003QGJLL9,0.156944
ID003QGS4H2,0.215781
ID003S00MB1,0.15698900000000002
ID0043GB6R7,0.191307
ID000PXCBG4,0.48018299999999997
ID000BF3YG8,0.15851400000000002
ID00469MNR1,0.154038
ID004C4RXL4,0.1787
ID004FFMC82,0.436992
ID001R1N759,0.668899
ID000HHS823,0.468945
ID004K2T5X5,0.447851
ID004P69SM5,0.271638
ID0056GJV61,0.141154
ID005FCFHR2,0.294184
ID0068N6D75,0.356984
ID003QKB6J4,0.329756
ID002VYTY55,0.22149899999999997
ID006N9S3R5,0.23208800000000002
ID00468ZSV3,0.296941
ID005P9XQK5,0.266848
ID0027BGRG9,0.6232979999999999
ID000DJ4P85,0.3686
ID0019WNYK5,0.41001099999999996
ID0036GJ6Y0,0.632695
ID0015D1VX7,0.168071
ID006YG3TV2,0.197276
ID003GW1XP4,0.620513
ID0072CJFV7,0.435716
ID007625MQ1,0.38172399999999995
ID00790R9Q7,0.307319
ID00355YHW6,0.272781
ID007J5Y371,0.328538
ID007LSWPJ8,0.30075999999999997
ID007N70BD4,0.393998
ID007QJ5TH7,0.21564899999999998
ID007QQ0NB5,0.241143
ID008ML56R3,0.230963
ID008QPSWH9,0.211946
ID009CCZ6S8,0.247231
ID007PSVBN1,0.14238599999999998
ID006S9TZ16,0.177023
ID009BQ20J7,0.1613
ID009BJKZK4,0.184853
ID007R1SFJ8,0.18101199999999998
ID007R6SRK9,0.417807
ID007R1T9Z3,0.235496
ID007R1SKK5,0.169757
ID007R1YPM5,0.185274
ID007RBCB57,0.357389
ID0018QQVQ6,0.189974
ID007YY9J83,0.5013890000000001
ID007WDDSW9,0.237077
ID00801HCJ4,0.31917399999999996
ID007MLJ8R6,0.464045
ID001J41CM6,0.517349
ID0072BYYX9,0.484732
ID000F6YSV6,0.270237
ID0019WRWD3,0.31146599999999997
ID00834VZ53,0.17961
ID003CKMP87,0.319603
ID007279HS9,0.256419
ID008836R29,0.447917
ID008891XC7,0.45971000000000006
ID000QFNT53,0.358836
ID007Z641R6,0.621883
ID0029NLMT2,0.526656
ID008KF9738,0.621917
ID0099T4PG0,0.448941
ID009CG7F55,0.168604
ID000HCL2Z8,0.13635
ID000CV5CS5,0.467052
ID009H6TCB8,0.16561199999999998
ID009JHXN78,0.387459
ID0063MJVB3,0.337323
ID009H2W6J8,0.309965
ID009J6SMT6,0.282085
ID009HT2XL0,0.137876
ID009K70ZN9,0.328353
ID003G0SFQ3,0.188384
ID009L57QC7,0.16829000000000002
ID009L5KQQ7,0.162997
ID000PNZTC6,0.18016
ID007KD9M69,0.17915999999999999
ID007B5PBD4,0.18128699999999998
ID007R6T4W6,0.160491
ID0060CFZQ7,0.12980999999999998
ID000BHZ8R4,0.17122300000000001
ID004LNRLY4,0.149364
ID009RRW4W2,0.35239499999999996
ID001777ZR0,0.174948
ID0015Y8XP9,0.34971599999999997
ID002N03764,0.23071999999999998
ID003MMTSF1,0.201099
ID003B8XYV8,0.387272
ID003QKBW07,0.251225
ID004S4DJ88,0.5938760000000001
ID005CP7CB3,0.694739
ID000V22RX2,0.22463200000000003
ID005K11RX6,0.268814
ID005KDMFK7,0.44045100000000004
ID000PWNBG4,0.289191
ID001J2LTP8,0.496595
ID005M0TPF0,0.26314299999999996
ID005P0DSH6,0.226169
ID005QLP2Y4,0.275393
ID005Q71066,0.22371300000000002
ID005TMT6Q5,0.18924100000000002
ID000BXHDS7,0.312343
ID0019WXH85,0.20950300000000002
ID00286RYL6,0.377768
ID003D07778,0.7024590000000001
ID000J8V0L3,0.320786
ID001J2PQ89,0.341102
ID000FPNC05,0.41428400000000004
ID0032KT5J3,0.586857
ID0069PJCG7,0.235317
ID001J1BR02,0.23309699999999997
ID006BJ4926,0.152477
ID0068DSYT3,0.33687399999999995
ID006BRBRJ2,0.29071199999999997
ID006F52559,0.235723
ID006G1D145,0.355644
ID000LNDYD2,0.485117
ID006KGGBL3,0.21054099999999998
ID006N7SJX7,0.278549
ID005MX9K07,0.24648899999999999
ID006KCQPS3,0.230823
ID007DJM2M5,0.22628099999999998
ID000W7FXN4,0.343146
ID000FJDQ27,0.151336
ID000TD2M44,0.21706
ID000Q5WN85,0.160171
ID000V153T9,0.197936
ID000DPVY37,0.214015
ID000NY5TC7,0.34028
ID000L41C45,0.280942
ID000BQGRK0,0.10906800000000001
ID009BWH7V9,0.11973800000000001
ID005MCRN70,0.25952600000000003
ID000BD0249,0.199318
IDZQ000F8T7,0.08195930000000001
IDZQ000VT77,0.0826092
IDZQ000KL21,0.0788948
ID000BF7KW6,0.225106
ID000BL36K1,0.358009
IDZQ000X8Q0,0.08841510000000001
ID000BD0F95,0.12901500000000002
IDZQ000WDG1,0.10423199999999999
IDZQ000WNJ6,0.30628099999999997
IDZQ000Z9D0,0.11586199999999999
IDZQ000YDZ8,0.116899
ID000BLD4P0,0.300562
ID000CCVZZ9,0.07211139999999999
IDZQ000ZTH2,0.13483499999999998
IDZQ000YV51,0.317038
ID000BS3BJ7,0.14244
IDZQ000ZZS6,0.173747
ID000BC2356,0.275385
ID000PLZQH1,0.24253000000000002
ID000BD7BN1,0.181172
ID000BC0991,0.103651
ID000BL4Y74,0.11539
ID000BC3V44,0.14702300000000001
ID000BC1HT0,0.146859
ID000BC3SD1,0.224636
ID000BC5BS0,0.7871239999999999
ID000BN8Y58,0.299724
ID000BC4PR1,0.24049
ID000BC5503,0.297126
ID000BF00N7,0.153553
ID000BC6TT9,0.0898868
ID000BC6K90,0.181079
IDZQ00078M3,0.570684
ID000BSV6W2,0.14339100000000002
ID000BF4366,0.191524
ID000BC7RM9,0.09302519999999999
ID000BD9DM6,0.0707573
ID000BFJMC1,0.235692
ID000BC7QR6,0.191972
IDZQ000Q012,0.178847
ID000BC8MY6,0.286594
ID000BG7DY8,0.08449
IDZQ000TWT9,0.372859
ID000BCCRV3,0.0801646
ID000BCR5S9,0.204693
ID000BC9Z85,0.16261199999999998
ID000BCBT22,0.30030100000000004
ID000BHPST9,0.134021
ID000BR7M47,0.0964536
ID000BFNXS5,0.518115
ID000BCH458,0.0847173
ID000BFP6Z4,0.33355799999999997
ID000BNB2L6,0.159423
ID000C23MM5,0.169216
ID000RKF222,0.21565900000000002
ID000BF8LY1,0.24418800000000002
ID000BF3CX7,0.198198
ID000BF82S0,0.229025
ID000BCKTW9,0.27119099999999996
ID000BFC5N3,0.209502
ID000BSB930,0.27708299999999997
ID000BG2VZ2,0.139456
ID000PHTV95,0.437992
ID000BFPRY9,0.202971
ID000CBZN20,0.110776
ID000MDN4R3,0.113656
ID000BDZ4M7,0.165879
IDZQ000NGP4,0.344112
ID000CHD325,0.247667
ID000BDRB13,0.230294
ID000BLTKZ6,0.248962
ID000BX4S53,0.120117
ID000BF8SM9,0.293174
ID000FR1Q22,0.143529
ID000N1WXX7,0.469578
ID000BLMTR3,0.246583
ID000H4S5W5,0.158866
ID000HJTKL0,0.0991154
ID000DHXQT2,0.11793900000000002
ID000BCZQH6,0.328883
ID000BD1F03,0.41095299999999996
ID000M1R823,0.24448899999999998
ID000BM1H27,0.697078
ID000BLLHB7,0.221917
ID000BD4R40,0.7362
ID004H791X9,0.944292
ID000BPPPB6,0.200431
ID000CLKVQ0,0.13964400000000002
ID000BMWK62,0.143287
ID000BQSZZ3,0.200468
ID000BW0QD4,0.345005
ID000PP58Y6,0.286521
ID000BW0JX8,0.541269
ID000BFKDJ2,0.360714
ID000BGGD69,0.20841300000000001
ID000BRFCC1,0.14616600000000002
ID000BFT9L9,0.390773
ID000P7J4M3,0.252054
ID000BJKWF6,0.300216
ID000C2B838,0.239329
ID000BT3HZ4,0.169504
ID000BK7VP9,0.208414
ID000BJ5VQ3,0.227154
ID000BGKM37,0.22238899999999998
ID000LYBGY6,0.327869
ID000F45Y40,0.15981700000000001
ID000BMZMX5,0.221052
ID000BD8F88,0.269281
ID000C4PS80,0.413868
ID000BD8PZ6,0.24391
ID000CYWGM6,0.188252
ID000BLH5Y3,0.43162399999999995
ID000C3VG90,0.514085
ID000FZ5W54,0.318129
ID000MLT0K4,0.185276
ID000BRRY76,0.47317299999999995
ID000BMJGN7,0.154819
ID000BXSZW1,0.191001
ID000CG75Y4,0.269333
ID000BDR268,0.309185
ID000C2K259,0.220485
ID000BTMCW7,0.239371
ID000BZSDL7,0.260668
ID000BRBDY9,0.296454
ID000C19SB0,0.633798
ID000BVCVZ8,0.283835
ID000PK8MG3,0.201382
ID000FQ3ZN9,0.293977
ID000BSV4V8,0.410078
ID000CHJ249,0.444788
ID000CG34R9,0.5195569999999999
ID000FDS9Q6,0.312013
ID000C2BWN3,0.17759
ID000CJBFY1,0.48048199999999996
ID000BCLBN7,0.239677
ID000BQHHG6,0.170721
ID000BZ5P26,0.194915
ID000BMD655,0.183529
ID000BJSH61,0.23331100000000002
ID000C68VC2,0.243225
ID000BSYWP0,0.32471500000000003
ID000BJFZF5,0.400412
ID000BR3LP0,0.343432
ID000BSC8H6,0.381826
ID000BFCFF0,0.208988
ID000GR7497,0.537081
ID000BP4BL9,0.301194
ID000BT7DQ9,0.618346
ID000MF6B19,0.186225
ID000BM5G98,0.367241
ID000BP7Y81,0.41374399999999995
ID000BGH164,0.362551
ID000BVCKL7,0.622632
ID000BC70T1,0.370098
ID000BTFZ63,0.436838
ID000BSBF36,0.26262199999999997
ID000BQB2B0,0.49008199999999996
ID000BWSK92,0.402919
ID000BHFLX0,0.248756
ID000CQ8JK6,0.370027
ID000BS6LN7,0.38158400000000003
ID000BRQCY5,0.43558100000000005
ID000BYV2N8,0.257196
ID000BX63D7,0.24235
ID000BG7F82,0.24073699999999998
ID000BZSG49,0.38706999999999997
ID000C0ZTM9,0.214425
ID000BLID6,0.47783000000000003
IDZQ00072J0,0.272431
ID000BZD6K9,0.499313
ID000BLRWP3,0.309181
ID000BLQMV9,0.20976999999999998
ID000C23BS3,0.281945
IDZQ000XPH2,0.252936
ID000BMDVG8,0.36414
ID000BNZT31,0.186583
ID000BHSW44,0.477946
ID000BP9FR9,0.40870100000000004
ID000C22V73,0.228863
ID000C8L0S4,0.16286199999999998
ID000BM0RQ0,0.24293499999999998
ID000BP5RL3,0.38736
ID000C7X325,0.17926
ID000C0V0Z2,0.167695
ID000BDGWC7,0.201571
ID000C339J6,0.292072
ID000C3X903,0.322281
IDZQ000MQB8,0.335541
ID000BMP0M6,0.53308
ID000BRWZX8,0.540036
ID000BHW496,0.267477
ID000BTQF92,0.308983
ID000BQZ769,0.349141
ID000DT2N99,0.137138
ID000BCVC72,0.154407
ID000CMFTW2,0.349758
ID000CN15T1,0.176583
ID000BW2S93,0.255424
ID000DZGF24,0.627728
ID000BFX159,0.683733
ID000BKTKV2,0.23793499999999998
ID000BTXK48,0.302295
ID000BWYQX5,0.27423600000000004
ID000BWYZF5,0.25654299999999997
ID000DRJPP2,0.420867
ID000BYNK75,0.522914
ID000BL6KM5,0.239919
ID000BZ0BL1,0.6005590000000001
ID000C2H912,0.225541
ID000BJFX33,0.5420119999999999
ID000BVCW95,0.252849
ID000C19BN4,0.27019699999999996
ID000C2HXV6,0.228147
ID000D54H83,0.254257
ID000C3D727,0.449259
ID000LW3MC0,0.12001099999999999
ID000BY0K89,0.376133
ID000BJZ9C4,0.24507600000000002
ID000BL1Y04,0.35931599999999997
ID000H50NB6,0.123235
ID000BPQF36,0.177224
ID000BDX715,0.238754
ID000C5XT13,0.120707
ID000F69RJ0,0.278292
ID000D54HT0,0.114988
ID000CJW829,0.27187100000000003
ID000DRFSF1,0.452351
ID000GFQ3V9,0.219854
ID000BZB3M6,0.378326
ID000BYVJ33,0.215257
ID000BZ32F5,0.305215
ID000DBBN43,0.332611
ID000BDR6X9,0.406934
ID000CTT0J0,0.138899
ID000DD6D01,0.352391
ID000JNDVG8,0.37037800000000004
ID000BF7DG0,0.21170799999999998
ID000BL94K0,0.17261700000000002
ID000C52ZD0,0.263814
ID000GM5V54,0.14515
ID000C384X6,0.429442
ID000BTVMD6,0.0728956
ID000C8DCV3,0.11501199999999999
ID000H9JZZ5,0.0738671
ID000CS9WH6,0.13913
ID000BRB647,0.32866300000000004
ID000P3QSP8,0.251567
ID000KKQ7J8,0.13681
ID000F1M7P3,0.41407200000000005
ID000QLVP77,0.311288
ID000QNXKD5,0.362003
ID000Q9TVP4,0.196133
ID000QRNGT9,0.435065
ID000F42001,0.39210300000000003
ID000C01V14,0.12998900000000002
ID000BVTMG1,0.145503
ID000BF6471,0.43249499999999996
ID000FKS1X9,0.688184
ID000J4XBS9,0.7097289999999999
ID000C31NV3,0.26155300000000004
ID000FG1P28,0.597372
ID000KM7N82,0.823989
ID000PQHT57,0.224123
ID000PMYXN8,0.5497489999999999
ID000MXBSY1,0.535454
ID000BVT8G2,0.39010500000000004
ID000QQTZ40,0.291001
ID000FBCBB8,0.285519
ID000BLCJ23,0.19934200000000002
ID000KZTZN5,0.293601
ID000HH3LW8,0.507792
ID000BSXH38,0.338041
ID000HFW7F0,0.279086
ID000P48B82,0.32855
ID000M8P2G8,0.324735
ID000NDYQS0,0.262802
ID000C03WJ1,0.212459
ID000PTYL77,0.298664
ID000PW6Q25,0.21329499999999998
ID000C1P657,0.191237
ID000NG4X83,0.394048
ID000BSFNQ0,0.279483
ID000MKDW14,0.5114770000000001
ID000BR3YL6,0.270347
ID000Q3GD80,0.350699
ID000FCSLZ1,0.41577
ID000C1B288,0.690728
ID000Q8CMM7,0.427494
ID000R3PW50,0.429295
ID000N4B6Z1,0.151329
ID000H6CHP9,0.22280500000000003
ID000H9N719,0.31538099999999997
ID000C16KH4,0.381744
ID000BD8N45,0.194953
ID000BMC2V6,0.433121
ID000C16HR0,0.339942
ID000BT8DT5,0.5148739999999999
ID000BV5G61,0.223016
ID000KB81S1,0.300101
ID000BQJSY0,0.345599
ID000DW2ZW9,0.350193
ID000NVXKJ4,0.323959
ID000BP6XB0,0.23947100000000002
ID000PJSWM5,0.370035
ID000Q4MWV3,0.383713
ID000Q29VT7,0.346959
ID000LPJCG6,0.258474
ID000C6GMF0,0.282141
ID000BYP2J0,0.665637
ID000PG7V82,0.25611999999999996
ID000JG1Q77,0.389442
ID000NCL995,0.36706300000000003
ID000QDMW25,0.546667
ID000QDWVF2,0.254387
ID000C1D3M8,0.189244
ID000NY7J91,0.297224
ID000RK4NX4,0.21662199999999998
ID000NG2DL4,0.307634
ID000CDDCD2,0.5771729999999999
ID000QVR7M3,0.428766
ID000KYVCK9,0.60711
ID000LTK5V4,0.430598
ID000C18VW1,0.243851
ID000TD3853,0.322207
ID000H2BDZ7,0.264258
ID000R2C9G5,0.357794
ID000QH6W60,0.599657
ID000PWMMT7,0.43222
ID000FKTB75,0.18014000000000002
ID000TTKG60,0.800309
ID000TVDMT5,0.23753000000000002
ID000QH6PT0,0.46159399999999995
ID000PLXZX5,0.333499
ID000TVHZX7,0.227613
ID000TZJTT5,0.332875
ID000BV28R9,0.402439
ID000DZFX80,0.22744699999999998
ID000BMBFL9,0.339254
ID000BVDF55,0.496359
ID000JH3445,0.332783
ID000CS5P76,0.313148
ID000P2V093,0.496411
ID000DL11S4,0.32296199999999997
ID000G9LML7,0.549808
ID000FVVP86,0.281668
ID000L1KH94,0.431543
ID000R2YLZ3,0.245428
ID000R8GK00,0.28824299999999997
ID000PBPW81,0.441694
ID000QPRF75,0.49894399999999994
ID000PN3YM9,0.20708800000000002
ID000GXB2H4,0.38759499999999997
